C1,C2,C3,T1,T2,T3
23.7974635149,23.3725682283,22.2271220378,23.9798805286,23.4049128752,22.0990348963
24.6229311625,25.8532654444,27.1671566596,24.6413449507,25.8501841472,27.1159047347
23.868072143,24.0766092692,22.9313260103,24.0320031337,23.889211239,23.2651793407
27.9494972718,28.4550938239,29.2206022311,27.1242847932,27.9253315559,28.7955665588
22.3698834884,24.7473918964,25.22371297,21.3064835866,24.7490564982,25.5232266891
28.3601905872,28.8054239567,28.8910016035,28.6333362628,29.5323701027,28.9243879563
28.95877777,30.0177527941,30.3063585086,28.9172431261,29.2426706461,30.1380420832
26.1161525677,24.7348962197,25.0862453167,26.025187688,24.9058772112,25.1611772195
30.0640342908,30.131406026,29.5634871996,29.9463478235,30.2598327001,29.8852521701
22.4175585478,23.0665027178,23.4049128752,21.9096875802,23.7499154898,22.9819408563
27.4301737516,27.4864018514,26.8367308837,27.8995479192,27.5363297829,26.8979945061
25.9568614226,25.0891608214,25.0745983124,25.8351523815,24.895113676,24.8070886563
24.5419150132,27.7232795373,27.079373433,24.4029711699,27.5103802314,27.0339434208
22.1045217025,24.9226416074,21.5894941917,22.7925551977,24.5952492494,22.3037226017
23.20786415,28.8149680358,28.2964203174,22.9413616229,28.4122177271,28.2947906347
28.5801096941,29.6928386688,28.8475102156,28.5235644854,29.384633749,28.8406266677
28.904793128,28.3286294693,29.508960137,28.7811646095,27.6854499181,29.451931929
28.3805346856,27.8897396723,27.7759939585,28.5370633786,28.1044485386,27.8197340109
24.347460649,21.8420196435,26.3623840381,23.9046764374,22.5385081707,26.0401436488
27.6537498083,26.9902791488,27.3552713639,27.6396527413,27.0961533815,27.7822290567
23.3930607576,20.421881798,21.9250326157,23.2621431595,19.8640511586,22.0851230377
28.4253284259,29.4835817386,28.9516199797,28.3514744441,29.7381530908,28.9194148871
23.2629566682,22.6889362824,22.0167918083,23.3170360174,22.044758381,21.8665878589
26.9543331831,28.1044485386,26.7841189458,26.683012082,28.0051410137,26.5634300281
29.4248373081,28.7593827614,28.8124562777,29.0252858186,28.0602936378,28.7780180711
25.5711185749,25.2152104745,21.6385993713,25.4786309218,24.6630006692,22.0661427914
26.774498964,26.5970731637,26.7225426405,26.658933126,26.782182938,26.8458932974
28.1259194643,25.7935894208,26.5113468659,28.1826180434,25.8932171846,26.7703104997
25.3293756827,27.3185201303,28.4817537895,25.2527563633,27.0425489377,28.3941169885
25.6862167212,24.9932280809,24.808907191,25.163319979,24.6983227363,24.324153998
29.6928386688,29.2721953514,29.0541321192,29.2659200277,28.7593827614,28.6274352196
28.5777963981,23.2149796608,28.7289512341,28.8246175081,23.0665027178,28.8939478948
26.9543331831,28.1044485386,26.7841189458,26.683012082,28.0051410137,26.5634300281
29.4248373081,28.7593827614,28.8124562777,29.0252858186,28.0602936378,28.7780180711
26.4588858042,23.1107340837,21.9972373522,26.5768742928,24.8745747346,22.1233912492
28.4166889435,27.2793980378,27.9200667601,28.2236362359,26.6469522134,27.7467008737
24.3542017325,25.3769048055,24.8621547406,24.1481060615,25.8577656135,25.1406888962
25.1227822426,25.3884140406,24.8666353715,25.6613646043,25.4228968498,25.1756542401
25.5562466597,26.9659951283,26.3154222293,26.0080526303,26.9556167798,26.7256963436
21.9725089685,22.4045245586,22.3143638953,23.1404530941,22.3288242144,21.9572768089
24.7729136149,24.6733938853,24.3286871788,25.3240499007,24.1106732931,23.9728965026
23.0230861321,21.8770056504,22.070477828,23.2755748798,21.6563258293,21.8216999005
25.5947834895,24.3312296501,25.2635895167,25.4676798552,24.1603721961,24.9551038742
23.581208009,23.6233193324,22.0244384423,23.9821090454,23.5083038134,21.8763267321
23.1363015053,24.6459015822,22.0579997332,22.2008652809,24.5997101955,21.8820389968
26.4344207324,25.851699609,21.8622077551,26.2773846602,25.4552566577,22.1084527236
24.2191787133,26.188806167,23.2643899429,24.4940042985,25.9264865533,23.1685208296
24.7185760645,24.6928467873,24.7179065362,24.3071479308,24.5165564708,24.6499098753
24.9269324083,24.3271328364,24.0979065773,24.4620317312,23.6357176365,23.5375000391
26.0268870134,26.1873394159,26.064546365,25.9670363695,25.8764355488,26.0509425188
24.24271899,24.0302021076,24.0771759229,24.762470441,23.744016843,23.880803206
23.1423867054,22.7129656963,21.8439809359,22.036451731,22.6771841538,22.492170285
26.3532954974,25.044276213,26.6256263439,25.8736554415,24.5670615465,26.3912095779
22.2649044868,21.6813566501,25.4188185716,21.657792018,21.0781057064,25.2309080271
25.6818287434,27.499778503,27.50612188,25.8425471477,27.4917846337,27.8067384867
26.8233194351,23.0878038895,21.7834962943,27.396435811,23.3801986499,22.0055311154
26.5819566189,26.1296522434,25.982245054,27.3063626656,26.6424296208,26.6685990065
26.2732772094,26.2645558333,25.9957547066,26.5023322717,26.3516050975,26.1168187704
24.8689307677,21.9194594897,24.9696701734,24.1545146062,21.8485729266,23.7506126991
24.2730881618,25.9108403524,22.494868034,23.9857097039,25.8155896603,23.1376066452
24.9269324083,24.9875492683,23.6796478858,23.9840626839,24.0094646552,22.8615847857
21.9661818284,21.6385993713,22.0240031511,23.2003211242,22.01106629,21.6548793499
23.9627531492,22.4697304261,24.1889094328,24.2528777978,22.0465488434,24.281463134
21.9253185712,23.2085355612,21.5749585567,22.6316822248,22.8723136462,21.9648663447
24.329498291,24.1148904898,23.2666363838,24.0812251751,23.6885490907,23.2764670299
21.8941574586,25.148586371,24.4814291489,22.0764476091,25.1399351511,24.2749071366
26.0358782059,25.725569505,25.782749176,26.0433335427,25.9814125452,25.5124514653
24.3669941486,21.967833788,24.2273740524,24.947404837,21.9306603456,23.8984458141
22.8501454378,22.0059621762,24.6846503478,22.0509008016,22.2921189773,24.2692993115
28.8406266677,28.7127770155,28.6297157728,29.139370796,28.6452784905,28.7359610827
21.9173521873,23.3259998957,22.8311494925,22.5874212216,22.8765486937,22.6823902375
21.7691530081,23.620657554,22.0094847801,22.0908751855,23.3417327832,21.7934849323
23.4162534567,22.9413616229,22.664943744,23.8095895816,23.315013861,22.4905790671
26.010151374,24.6828194398,26.2187009469,26.0981227679,25.3112670703,26.6349120018
21.6070354413,25.3037128693,24.8237853906,23.237246978,25.5887996233,25.1531799512
26.2732772094,26.2645558333,25.9957547066,26.5023322717,26.3516050975,26.1168187704
22.7990043836,21.8807380383,21.7956898029,21.5894941917,22.0831366074,21.8726881467
24.1228398543,23.2575266422,23.0871839034,24.5085057234,23.9722263385,23.5218163759
25.4433708191,25.2802762496,25.9546526151,25.5616591527,25.3170546018,25.8628568894
21.0781057064,22.0108216115,21.7222913351,21.4684048677,22.4038485747,21.9044469198
28.8406266677,28.7127770155,28.6297157728,29.139370796,28.6452784905,28.7359610827
23.1243486893,24.0533791811,21.6623743008,21.9001611563,23.9873141264,21.9362736237
23.1186171801,22.7456671886,23.0146007782,22.6930866241,22.9141217256,23.5141253838
21.7235694787,24.2718604895,25.3308794804,21.7947769899,27.0859114329,26.9916642996
25.6671482966,25.9763809351,25.9026387533,25.738037305,25.7345899435,26.1604116635
25.7469978577,25.6181359658,25.3828309866,25.5683703789,25.785083893,25.479296293
21.8757544053,21.5266647339,21.6517967077,22.2216734519,22.9483186037,22.5452665427
25.9374777965,25.5324538793,25.7188681333,25.5284031599,25.1234695239,25.228086227
22.1277886415,22.3672475326,21.8575051381,22.1908255112,21.9911191158,21.9659541692
23.1026325226,22.0593653703,22.4556745138,21.7387399184,21.4566840636,22.6795797348
24.6261844635,22.9327906829,23.9362052771,24.7140496572,23.2246993627,24.4142957101
25.0600036719,24.040755492,24.6301098359,24.3124079337,24.0094646552,23.9255362291
24.6953920707,24.4468986316,24.0884447098,24.9380531067,24.4845437759,24.3322956379
22.1264416132,23.5354568286,23.0856587581,22.0611826579,24.1692672143,23.0884451988
21.4051443736,22.6548729432,22.1065073502,22.1356944549,22.9406534097,21.8043648891
25.168246367,25.9065060493,26.4690096684,25.1214758311,26.5319507795,26.6102855389
23.2058951794,22.5939230552,22.2887466382,22.0687207442,22.0147116979,22.0341338867
26.4442237952,26.6322879058,26.3593102969,26.3786532329,27.0425489377,26.424598596
32.0873096662,31.3506373136,31.7833091051,32.0248856178,31.7489065757,31.7833091051
31.3236511915,32.0248856178,31.5189043925,31.5826054108,32.0248856178,31.648924852
25.3227294775,24.7964581221,24.8150698588,25.487911151,25.4651287274,25.2973197301
21.9595315395,24.4770458417,24.3177682436,22.0050621766,24.3491503153,24.5441044049
30.9794314213,30.6419581144,30.6976194137,31.0672419132,30.6608713835,30.6419581144
29.7170000321,29.4480873988,29.4879351885,29.8995499733,29.1157978987,29.8391109124
28.3601905872,28.8054239567,28.8910016035,28.6333362628,29.5323701027,28.9243879563
26.6923115315,26.7555122865,27.2015410937,24.3597309651,24.3815290989,23.9221726197
26.1873394159,25.9347772354,25.9996114388,26.9514972736,26.8176608697,22.8429284707
23.8231528845,25.2222229395,25.9125514642,23.8545536139,25.0855351717,26.0707998765
25.7443503844,25.21276787,24.3703951713,26.13408656,25.9233032373,24.7122120001
23.5568974324,23.5904558377,22.7417776401,23.9035065724,23.414196479,22.9293623704
29.2116854741,29.0792250266,28.8694316668,29.0792250266,29.0030554992,28.8639267163
23.3588780379,22.4175585478,22.1012959358,23.6178796475,22.6562273319,22.1841142606
24.1864709854,24.127800428,23.6673348256,24.1972264754,23.7521777764,22.9505428657
22.4108382494,22.2988254841,21.9116194065,22.136639106,22.0642497478,21.9278946167
25.7393711286,24.7288285035,24.9498443604,25.9400972464,24.9276526035,24.7865369748
29.8945917472,28.7780180711,29.7308047123,30.1897795751,29.2752315081,30.1508722305
23.3284508387,22.1655846865,23.0968379241,23.3867994211,22.450107819,22.9438925034
24.6033616433,23.6083501914,25.3012939111,24.4637740453,23.4582499724,24.9127554527
25.3997383118,27.0339434208,26.4255499962,25.3350490668,27.082498257,26.4577878805
23.6227756647,24.7415156487,22.4562476721,23.5306297204,25.0232068575,23.6846872232
23.7212324632,22.8386919071,22.759468421,23.3292669639,22.8944289623,23.0489199223
21.993489779,24.4409472637,24.1823739027,22.0028616343,24.3756715823,24.2827562185
24.2203997343,23.7075449626,23.7056494493,23.7003489519,23.4378154217,23.2099667329
22.5609610875,22.3418623851,21.9771563212,22.0178198203,21.3064835866,22.2595780691
22.9610749269,21.3578982231,21.134038485,21.7075331761,21.0825865085,21.0309486878
26.5096724339,25.546439611,25.0249070632,26.0860021787,25.4498724815,24.7387860861
21.8192544839,21.735741273,22.6264492182,22.0956394244,21.5069283216,22.720207899
21.9359894043,22.0180434447,22.6045997326,22.0832965068,21.408849276,22.5298990837
25.9504869168,25.3813725985,25.294746888,26.04725422,25.0909634859,25.5581404613
27.0555066573,26.5678343406,26.8058619377,27.0071823414,26.4682186322,26.6912770638
22.9850041561,22.5134023031,24.4713091483,22.001272226,21.9451744373,24.4081819974
21.5306192789,21.4741769204,22.8053294206,21.8829512718,22.0550525861,22.9812265298
23.7022799223,21.7790879959,22.0000040837,23.29185926,22.1568680788,22.1415986281
20.5915150276,22.9793609961,23.8195461371,21.9463453537,22.8543783824,23.0519470313
26.1448544233,25.653968811,23.4413645329,26.0759086853,25.4181600473,22.9880484312
23.7156935472,24.9106009557,24.5382219706,23.8259172195,25.368525554,24.4378872162
29.7681935873,29.8391109124,29.4985854565,29.6765018121,29.6809116021,29.4480873988
26.0365227675,26.3904520426,26.9927810522,25.8905017804,26.4588858042,26.8020510551
26.0122253467,25.7374042853,25.4460166051,25.8197837732,25.3472057734,25.4390578637
22.6834825124,22.0033673017,21.1684582295,22.8931359267,21.5095492143,21.826925669
26.175222299,25.5562466597,25.5284031599,25.9001550185,25.2930877881,25.4326596627
24.4409472637,23.2246993627,23.2314204681,24.210539451,23.5568974324,23.4830873685
21.7153690289,22.4703363027,21.9405349096,21.6372975325,22.2996959931,21.8130836976
21.8285974845,22.9906836534,24.1292508688,22.2286934241,22.7544252445,24.3958881329
27.0461381276,24.4342746246,23.7212324632,27.2247926516,24.0039718579,23.0936512336
21.6968528063,21.3599139972,23.2134996072,21.9090899443,22.3088246859,23.01145468
21.9942217851,22.0721448996,22.774035625,22.9610749269,21.9753589386,22.6368746635
26.0065870041,26.4536632147,26.4561122014,25.8214296439,26.1389301985,26.3757971739
27.1792329886,27.2050732588,26.581132522,27.0568629045,26.9988838832,26.4039932153
21.9064534505,22.3188420809,23.2871846419,22.5867654605,22.2763527846,23.591139989
25.9361727054,25.9332213769,26.0011658791,25.7821235412,25.7529762708,26.143232101
23.6335995503,23.5880974012,23.9432726395,23.3382226015,23.6277925785,24.0075908808
26.7914203008,25.685537754,26.3323344451,26.7461484029,25.6260138536,26.2165976549
21.4286269653,21.5787143952,21.8432576351,21.8101690488,21.8766911091,21.6019595953
24.9774371416,24.9249904828,25.5457059909,25.2584336843,24.8263625854,25.3705960787
26.5888346648,26.5927592547,26.4896309192,26.7106732099,26.4716273088,26.5935838895
26.5454115745,26.2740924297,26.8176608697,26.8300150113,26.7164516449,26.8603573579
21.5787143952,24.7218564596,23.9404943906,22.9406534097,24.5670615465,23.4083490616
22.1665420043,22.1023270778,21.6192864638,22.209376653,22.1031785867,22.4399672288
25.2038207421,25.0924465962,24.9170917364,24.7360250522,24.212873141,24.5125326254
25.0051019864,25.4991935094,24.9729810861,24.8143793986,26.13408656,25.5245142961
24.2521903943,23.5114055291,21.8564852201,24.0438370827,23.8077076398,21.7866731057
23.9327758398,23.3685057224,23.067866521,23.9134637392,23.0897859916,22.5420382084
24.0661159173,23.2065099814,23.7319405874,26.0237553914,23.3952396833,23.7680557936
25.6265893349,25.2205427121,24.820550185,25.3436383223,25.2198342299,24.8603851612
23.7178761898,21.724711516,24.1847812212,23.5505432716,22.6115111327,23.2770773081
26.0785400195,25.0224550198,24.8470669282,26.1036189642,25.5245142961,24.7485047854
24.3107742652,24.0415545243,24.3218187674,23.969543188,24.3389793543,24.4499706366
24.5636387849,23.2928310786,21.8101690488,24.2458288486,22.8671525319,21.3011208559
24.3567292629,23.5299176925,23.6431717017,24.3740180089,23.3562085078,23.6075938787
26.0847523763,25.9256604023,25.9836590351,26.7452278871,26.5356375865,26.1744382565
25.8699451593,25.9017941646,26.6552169506,26.028345377,25.9339397137,26.9947752341
24.0336301021,24.4259234942,23.9550952422,24.146786812,24.250325692,23.5511211004
24.7539024598,25.5568079337,26.042625036,24.9967737687,25.4683182545,26.1546756793
25.3308794804,25.4931459427,25.4053502939,25.7010206076,25.7276827005,25.5483102065
22.4914075656,25.3350490668,25.5747496532,23.2205903469,25.2547342349,25.4916812457
25.9049732746,25.2272984676,26.2454616351,25.5232266891,24.8678701107,25.7018054326
24.3259901878,24.0081675603,23.7265385114,23.9527154825,23.5224987177,23.8522202663
22.7377421061,24.639390921,21.9696986125,21.8973776499,24.3437307798,22.0694820208
23.3859872084,21.9709703739,22.9734386053,22.7354770074,21.7861570212,23.1606941957
26.474668136,26.1561740484,25.8736554415,26.2919735297,26.1001984034,25.6293630845
29.3539607953,28.5431227317,29.3395006718,29.3188802523,28.5188882779,29.0675359139
23.1920284369,28.1317767608,27.8407494961,21.8097217266,27.8147553175,27.788492325
22.0381029814,22.24442795,25.271869097,22.9013772867,21.5500278228,24.6173908527
25.9476121022,26.521733284,26.3331207618,26.2220748021,26.4417354633,26.283379139
21.9932477413,22.4711182423,21.9945657926,22.0494611691,21.5019945487,22.0244384423
26.0924494083,25.8147936356,25.6918543058,27.0010478435,26.221151572,26.2324915177
25.6244680209,25.4162122775,25.7894457059,25.8297741963,25.7393711286,26.2622581629
26.6962378575,26.8771113616,25.4301239894,26.3701562148,26.683012082,25.6124107165
26.4988193023,26.1568811857,25.6146346606,26.7246712171,26.5706298046,25.8532654444
22.3049521568,22.070477828,23.3976649994,22.9880484312,21.8622077551,23.4612360001
23.8051567567,23.31779233,22.4756123225,24.6994946798,24.1631283638,23.0726408836
22.4839166739,25.2184226696,22.1533177449,22.0465488434,25.1428462297,22.0635497264
21.6385993713,22.1929503221,25.8496781618,22.3838471877,22.4562476721,25.5082434141
23.6984239236,23.495264738,23.9728965026,24.4468986316,24.3681895672,24.8591933128
27.2908716446,25.3184998097,25.4614502589,27.0380635873,25.6124107165,25.1174312005
23.4781873165,24.9237960424,21.9688767409,24.1192848499,24.9427127838,22.2689837431
21.906181311,22.1005020875,21.9173521873,21.6832355842,22.0874803005,22.3469816599
23.0236660395,24.3177682436,24.6097908265,22.8299170274,24.1721367469,25.1133682055
28.1687536973,28.1576126539,28.1957483047,28.4409378003,28.2450137994,27.9738095357
26.3614229545,27.2111055423,25.7203841576,26.5880742195,27.3185201303,25.9071471141
26.2889404297,26.005035107,25.5108957535,26.0245968501,25.7262066817,25.5406501477
23.2328626926,21.9435484226,23.1685208296,23.318367738,21.3386050493,23.1309939409
21.6299822636,23.9028620842,24.1487516501,22.0768785721,24.3038913531,24.2458288486
